# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
2,https://www.trustpilot.com/users/5e45b52968c4b90b9bc91b26,AC,AC,US,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/637a284a252cba2c02de3ef4,My driver was perfect,"my driver was perfect.  arrived on time, easy to identify, gracious, expeditious and professional.  the ap is easy to use, but the bugging to do the monthly thing is annoying.  but overall highly recommend.",2022-11-16,5,Uber,
1,https://www.trustpilot.com/users/637a243703948900132574bb,PC,patrick chorey,US,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/637a2439b84cc27618f16a98,Within 5 minutes I had a driver pick my…,within 5 minutes i had a driver pick my party of 3 up at the airport. driver wad excellent  and vehicle was also.,2022-11-17,5,Uber,
6,https://www.trustpilot.com/users/548461d000006400019bab8b,LA,Larkin,GB,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/6379fbf7252cba2c02de1cf3,we had several trips with Uber drivers…,we had several trips with uber drivers in canada and they were all exceptionally helpful and pleasant. cars always very clean too. a good experience all round.,2022-11-11,5,Uber,
3,https://www.trustpilot.com/users/5ffe5b13044ec1001a24fcab,HI,HARRY IMBER,AU,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/6379d7a4252cba2c02de05bf,Interesting drivers.,"came on time.
friendly ,interesting, intelligent driver. took the best route to the destination.the fare was reasonable.",2022-11-18,5,Uber,
2,https://www.trustpilot.com/users/6195ec521bd55c0013b528a4,GT,Growing Together,CA,"Nov 20, 2022",False,https://www.trustpilot.com/reviews/6379d04fb84cc27618f13266,Uber driver WILL NOT RETURN MY HOUSE…,"uber driver will not return my house keys after acknowledging he has them

police have been called and warned that if my house keys get used for malicious intent i will kill the person who uses them to enter my house i will not coward down change locks i cannot afford to change the locks driver should be fired hes going to cause you a heep of problems

plate # clbn528 (hamilton ontario)

cops know i do not play when i state what i state i stick to my word.

prayers he don't sell my keys to a junkie to come here and break in there will be a dead man here.

this happened on the 18th .

his license plate number and his name etc will be put on blast on other websites as a thief.",2022-11-16,1,Uber,
1,https://www.trustpilot.com/users/6379c91540a5950013e355be,NW,Neidia Williams,US,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/6379c917b84cc27618f13083,Value for my money.,"the driver was on time,properly groomed, pleasant, the car was clean and tidy and i have a safe drive home.",2022-11-16,5,Uber,
7,https://www.trustpilot.com/users/5ae14e9f4de5666d348dece5,JH,John Hermann,NZ,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/6379ac47b84cc27618f12bd9,Very quick response,"very quick response, friendly driver.
he knew his way around.
all good.",2022-11-19,5,Uber,
1,https://www.trustpilot.com/users/56a3ccd30000ff0001ff2f58,CB,Cathy Banich-Bates,US,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/6379a72db84cc27618f12b26,Every driver was nice we used services 11/13-18,every driver was nice,2022-11-12,5,Uber,
1,https://www.trustpilot.com/users/63799c3de82af90013e93de2,CS,Cristian Sánchez,CA,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/63799c3e252cba2c02ddfa6e,Great Trip,great trip! good experience!! the driver was so kind!!,2022-11-17,5,Uber,
1,https://www.trustpilot.com/users/63799bfb69c66a0012fb2e70,GS,Gloria S.T,US,"Nov 20, 2022",True,https://www.trustpilot.com/reviews/63799bfc252cba2c02ddfa67,"Request rides were faster,drivers were…","request rides were faster,drivers were respectful.",2022-11-16,5,Uber,
1,https://www.trustpilot.com/users/637987c20394890013254111,GR,Gary Richardson,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637987c3b84cc27618f12694,Quick response,"quick response, courteous driver, reasonable cost.",2022-11-15,5,Uber,
1,https://www.trustpilot.com/users/637985e969c66a0012fb29ed,KC,Ken Chernock,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637985ea252cba2c02ddf6ee,I WAS IN A TIGHT SPOT!,"i was in a tight spot. i had an appt for a hospital procedure, but my car had a flat tire. changed it. then the car wont start! i called uber and i arrived just five minutes late. the return trip wasnt as exciting, but was pleasant in a clean, new car, and the driver was very courteous.",2022-11-17,5,Uber,
1,https://www.trustpilot.com/users/637985a840a5950013e3499f,BC,Bob Cunningham,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637985aa252cba2c02ddf6e2,Enjoyable,"my driver, wilmer, was great. he was well spoken and was a thinker. thank you for hiring intelligent people.",2022-11-16,5,Uber,
2,https://www.trustpilot.com/users/5d270da452fcc4cd8f168a16,KN,Kim Nice,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63798477b84cc27618f12602,On time,"on time, friendly driver, easy to use app.",2022-11-16,5,Uber,
2,https://www.trustpilot.com/users/5d7ad77b9ca5401e742cf2c8,GO,GONZALO,CO,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637983feb84cc27618f125ea,Very efficient app,"very efficient app.  very quick service. very nice, clean car.  excellent driver.",2022-11-17,5,Uber,
2,https://www.trustpilot.com/users/62361011a6abeb00133c49cc,GD,George Davis,JM,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/6379799d252cba2c02ddf47f,The driver Russell was knowledgeable,"the driver russell was knowledgeable, friendly, and professional. he went out of way to pick us up.",2022-11-17,5,Uber,
1,https://www.trustpilot.com/users/637975c70394890013253bff,GA,Gilberto Aguirre,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637975c9252cba2c02ddf39f,The experience is great,the experience is great. no issues when i request uber also driver are great with service.,2022-11-17,5,Uber,
1,https://www.trustpilot.com/users/6379745040a5950013e344f2,SB,Shirley Barr,CA,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63797451252cba2c02ddf334,Great experience    Driver was amazing,the driver made this experience so great.  the  whole uber experience is perfect.  just love it,2022-11-18,5,Uber,
1,https://www.trustpilot.com/users/637973681010260012b8522b,LL,Lori Langford,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/6379736ab84cc27618f1226b,I was nervous because I was going to…,i was nervous because i was going to the airport so early but the driver was early for my 4:00 am ride to the airport. very nice quiet drive.,2022-11-18,5,Uber,
1,https://www.trustpilot.com/users/637972e769c66a0012fb2420,CL,Cadi Long,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637972e8b84cc27618f12247,Nice and polite driver,"nice and polite driver, the car was very clean.",2022-11-17,5,Uber,
2,https://www.trustpilot.com/users/6240a91f0ef16c001230ba7d,FG,Frederick Grant,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63797299252cba2c02ddf2c1,Mario Alberto is an excellent  driver,"mario alberto is an excellent  driver ! very polite , prompt , and courteous .",2022-11-18,5,Uber,
1,https://www.trustpilot.com/users/63796e4b69c66a0012fb226c,DC,Dana C,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63796e4db84cc27618f12110,No complaints,no complaints. my driver was awesome!,2022-11-17,5,Uber,
3,https://www.trustpilot.com/users/6092af4ff1418b001a6dcd9a,AG,Ada Gardonio,CA,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63796a5fb84cc27618f11fe0,The driver arrived quickly,"the driver arrived quickly, drove safely and was polite. got me to my destination with time to spare. great service.",2022-11-16,5,Uber,
1,https://www.trustpilot.com/users/637967ee1010260012b84dc7,PA,pat andrew,CA,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637967ef252cba2c02ddefb6,I love the fact that I can order a car…,i love the fact that i can order a car and it arrives in minutes. i love that the drivers are all friendly and carrs are super clean. well done!,2022-11-17,5,Uber,
2,https://www.trustpilot.com/users/634b09e1fb3cb20014851373,JR,Jerome Reed,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/6379667cb84cc27618f11ea8,Great driver and a very comfortable…,great driver and a very comfortable vehicle.,2022-11-17,5,Uber,
1,https://www.trustpilot.com/users/6379612f69c66a0012fb1d1a,BK,Baiba Klavins,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63796130252cba2c02dded61,Friendly,"friendly, knowledgeable driver. clean vehicle.",2022-11-17,5,Uber,
2,https://www.trustpilot.com/users/61d5931803f66e001257e80a,RP,Ryan Plaunt,CA,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/6379612db84cc27618f11cc3,Jairo a pleasure to ride with,"jairo was a great driver, he has great customer service and was a pleasure to ride with.",2022-11-18,5,Uber,
1,https://www.trustpilot.com/users/63795b69039489001325317a,VI,Vicki,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63795b6a252cba2c02ddeaec,Driver Alana was great,driver alana was great.  very professional and personable.   weather and road conditions were awful but alana was careful and safe.,2022-11-17,4,Uber,
1,https://www.trustpilot.com/users/637957c240a5950013e339b6,HR,HRJ,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637957c3b84cc27618f118b0,Easy reserving,"easy reservin5g, on-time pickup, courteous drivers",2022-11-16,5,Uber,
1,https://www.trustpilot.com/users/5c05cede5483f4b8a9fbcdf2,,Faye Talhame,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63795749b84cc27618f11871,The driver was very polite,"the driver was very polite, no chats and no music.",2022-11-17,5,Uber,
3,https://www.trustpilot.com/users/6140b508ce14160012a42c12,SG,Sharon Garmon,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637953e5252cba2c02dde760,The drivers I've had have all,"the drivers i've had have all
been wonderful, but the prices are high. i wish they had more discounts for frequent users of uber or senior/disabled persons discounts that would help with the cost.",2022-11-16,3,Uber,
1,https://www.trustpilot.com/users/6379527f1010260012b84466,IR,Ivonne Rodriguez,PR,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63795280252cba2c02dde6b7,Fast service,"fast service, good drivers and polite.",2022-11-10,5,Uber,
1,https://www.trustpilot.com/users/63794e26b2ef2500142bdcb3,BP,Betty Pikugak,CA,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63794e27b84cc27618f113d0,Waiting time is short and friendly…,waiting time is short and friendly drivers.,2022-11-17,5,Uber,
1,https://www.trustpilot.com/users/63794c721010260012b841b4,JJ,Josephine Johnson,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63794c73b84cc27618f112d7,Me and Uber,"very quick, pleasant driver,",2022-11-16,5,Uber,
1,https://www.trustpilot.com/users/63794b3240a5950013e33458,SH,Sheee,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63794b34b84cc27618f1122d,Drivers always cancel and take forever…,drivers always cancel and take forever to get a ride,2022-11-16,1,Uber,
4,https://www.trustpilot.com/users/55b938c50000ff0001d043e9,KE,Kelsey,AU,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/6379479eb84cc27618f11017,Lost Items NO RETURN CONTACT VIA App,i have been trying to get in contact with our last driver as some luggage was left in the boot.  i have gone through the correct process to have him contact me back but thus far he hasn’t responded.,2022-11-17,3,Uber,
1,https://www.trustpilot.com/users/637942da03948900132526a2,EJ,EJJ,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637942db252cba2c02ddddb5,Early morning driver showed up and…,early morning driver showed up and delivered us in comfort for a medical test. he was most helpful to person with a cane. the driver who took us home was pleasant and delivered us safely,2022-11-17,5,Uber,
2,https://www.trustpilot.com/users/5db46d7b84becd4e8b556f7c,TR,Trish,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/63791c2eb84cc27618f0efc6,Driver very courteous and professional,the driver arrived on time.....car was new and very clean. the driver was familiar with the route and got us at our destination quickly and safely.,2022-11-12,5,Uber,
1,https://www.trustpilot.com/users/6379143db2ef2500142bbcf1,JL,Jude Liskowich,CA,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/6379143f252cba2c02ddb8b2,Lov it,"lov it , all my drivers were polite , kind .
and excellent drivers .
i used uber a lot and have had nothing but good experiences.

thank-u",2022-11-15,5,Uber,
1,https://www.trustpilot.com/users/637902b5b2ef2500142bb136,DH,Dennis Heiss,US,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/637902b8b84cc27618f0d7f0,Vegas,"short wait times, reasonable wait time and friendly drivers.",2022-11-14,5,Uber,
1,https://www.trustpilot.com/users/6379004e039489001324fdc3,BM,Buhle Madonsela,ZA,"Nov 19, 2022",True,https://www.trustpilot.com/reviews/6379004f252cba2c02dda63c,"On Friday I requested a Ride,and it…","on friday i requested a ride,and it arrived around 16:30 then the driver asked to use my phone since his wasn’t working to navigate to my location,on our way he asked me to pay upfront so he can pour patrol since i was going far and he didn’t want the car to stuck on the high way,on my app it kept showing that the driver is here and still showing a minute away when we got to my drop off i paid the remaining balance and went on with my day at 6pm a driver called me from the app telling me he has arrived to my surprise i responded i was already dropped off by someone else already and how was it possible that being that i requested around 4:20 and he’s only calling me at 6 then i received an email that i need to pay r19 because i cancelled a trip how is that even possible?? im rea disappointed in uber when i trusted it to be safe and convenient for days in need",2022-11-17,1,Uber,
